id,source,name,neighborhood_overview,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
28602439,city scrape,Sailing Catamaran based in San Pedro Belize,Our Caribbean Sea is our backyard.  Visit the Cayes and Atolls of Belize on this gorgeous sailing charter.<br />Add Diving if you like.,47639077,Tammy,28/10/15,"San Pedro, Belize",a few days or more,0%,0%,f,3,5,t,"San Pedro, Ambergris Caye, Belize",Belize Islands,Belize,17.92398,-87.95851,Boat,Entire home/apt,6,1,3,3,"[""Carbon monoxide alarm"", ""Host greets you"", ""Shared pool"", ""Smoke alarm"", ""Fire extinguisher"", ""Kitchen"", ""Breakfast"", ""Private entrance"", ""First aid kit"", ""Essentials"", ""Beach access \u2013 Beachfront"", ""Smoking allowed""]","$1,816.00",2,3,2,t,29,59,89,364,0,0,0,,,,,,f,1,1,0,0,
28669027,city scrape,Best in the Village Luxury Home,"We are in one of the most developed neighborhood with many restaurants, bars and groceries at walking distance.",216308428,Kyra,19/09/18,"Livingston, Guatemala",within a few hours,100%,100%,f,2,3,t,"Hopkins, Stann Creek District, Belize",Stann Creek Mainland,Stann Creek,16.86407,-88.28422,Entire home,Entire home/apt,5,1,2,2,"[""40 inch HDTV with Amazon Prime Video, premium cable, standard cable"", ""Outdoor furniture"", ""Hot water"", ""Hammock"", ""Beach view"", ""Coffee maker"", ""Fire extinguisher"", ""Long term stays allowed"", ""Portable fans"", ""Barbecue utensils"", ""Baking sheet"", ""Drying rack for clothing"", ""Host greets you"", ""Shampoo"", ""Smoke alarm"", ""High chair"", ""Waterfront"", ""Private patio or balcony"", ""Outdoor dining area"", ""Refrigerator"", ""First aid kit"", ""LG gas stove"", ""Toaster"", ""Dining table"", ""Outdoor shower"", ""Single level home"", ""Carbon monoxide alarm"", ""Beach essentials"", ""Sea view"", ""Cooking basics"", ""Wifi"", ""Free street parking"", ""Bed linens"", ""Garden view"", ""Microwave"", ""Sun loungers"", ""Iron"", ""Dishes and silverware"", ""Hangers"", ""Beach access \u2013 Beachfront"", ""Room-darkening shades"", ""Free dryer \u2013 In building"", ""Cleaning products"", ""AC - split type ductless system"", ""Freezer"", ""Dishwasher"", ""Free parking on premises"", ""Coffee"", ""Crib"", ""Free washer \u2013 In building"", ""Safe"", ""Exterior security cameras on property"", ""Kitchen"", ""Laundromat nearby"", ""Wine glasses"", ""Resort access"", ""Private backyard \u2013 Not fully fenced"", ""Essentials"", ""Ceiling fan"", ""Clothing storage: closet and dresser""]",$252.00,3,1125,3,t,0,0,0,270,22,1,0,20/11/18,06/06/24,4.68,4.77,4.55,t,2,2,0,0,0.3
28671283,city scrape,"Ka's Beach House, Hopkins","One of the most developed part of Hopkins in close proximity to Must Have Nice Cream, Coconut Husk Restaurant and other various restaurants, bars, and stores.",216308428,Kyra,19/09/18,"Livingston, Guatemala",within a few hours,100%,100%,f,2,3,t,"Hopkins, Stann Creek District, Belize",Stann Creek Mainland,Stann Creek,16.86459,-88.28478,Entire home,Entire home/apt,2,1,1,1,"[""Coffee maker: drip coffee maker"", ""Hot water"", ""Mini fridge"", ""Hammock"", ""Beach view"", ""Fire extinguisher"", ""Oven"", ""Portable fans"", ""Drying rack for clothing"", ""Mabe refrigerator"", ""Shampoo"", ""Smoke alarm"", ""Pets allowed"", ""High chair"", ""Waterfront"", ""Dining table"", ""First aid kit"", ""Outdoor shower"", ""Gas stove"", ""22 inch HDTV with Amazon Prime Video, Fire TV, Netflix, premium cable"", ""Carbon monoxide alarm"", ""Beach essentials"", ""Cooking basics"", ""Wifi"", ""Lake access"", ""Bed linens"", ""Garden view"", ""Microwave"", ""Sun loungers"", ""Free street parking"", ""Iron"", ""Private beach access \u2013 Beachfront"", ""Dishes and silverware"", ""BBQ grill: charcoal"", ""Hangers"", ""Private entrance"", ""Free dryer \u2013 In building"", ""Freezer"", ""AC - split type ductless system"", ""Free parking on premises"", ""Coffee"", ""Extra pillows and blankets"", ""Free washer \u2013 In building"", ""Safe"", ""Exterior security cameras on property"", ""Kitchen"", ""Private backyard \u2013 Not fully fenced"", ""Essentials"", ""Ceiling fan"", ""Long term stays allowed""]",$222.00,3,1125,3,t,0,0,0,258,11,0,0,17/01/19,20/11/23,4.64,4.73,4.55,t,2,2,0,0,0.15
28673796,city scrape,The Belize Ocean View - private bedroom & bathroom,Our neighborhood is a quite residential area a few miles outside Belize City.  We are half way between the international airport and Belize City central.  Stores are only 1.5 miles away.,216343596,Lins,20/09/18,"Belize City, Belize",a few days or more,0%,31%,f,1,2,t,"Belize City, Belize District, Belize",Belize Mainland,Belize,17.53001,-88.23869,Private room in villa,Private room,3,1.5,1,1,"[""Dedicated workspace"", ""Hair dryer"", ""Hot water"", ""Backyard"", ""Coffee maker"", ""Fire extinguisher"", ""Oven"", ""Self check-in"", ""Baby safety gates"", ""Luggage dropoff allowed"", ""Shampoo"", ""Babysitter recommendations"", ""Bathtub"", ""Waterfront"", ""Refrigerator"", ""Pack \u2019n play/Travel crib"", ""First aid kit"", ""Lock on bedroom door"", ""Building staff"", ""Cooking basics"", ""Wifi"", ""Free street parking"", ""Bed linens"", ""Microwave"", ""Iron"", ""Dishes and silverware"", ""Hangers"", ""Smoking allowed"", ""Room-darkening shades"", ""BBQ grill"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Game console"", ""Children\u2019s books and toys"", ""Exterior security cameras on property"", ""Kitchen"", ""Children\u2019s dinnerware"", ""Stove"", ""Patio or balcony"", ""Essentials"", ""TV with standard cable""]",$63.00,1,5,1,t,24,52,81,171,49,0,0,13/11/18,01/03/20,5,4.98,4.98,f,1,0,1,0,0.66
28686940,previous scrape,Beach Cabanas * Sleeps 4 * in Plantation,"Why we love the Plantation-Maya Beach area:<br /><br />Two years after looking for the perfect place to build our beach house, we discovered the Plantation area.<br />The Plantation area has the perfect combination of “close but not too close” to the resorts and fantastic restaurants  (minus the big crowds/lack of privacy that come with staying at a resort or hotel).<br /><br />PS *YOU WILL WANT TO RENT A CAR or a GOLF CART* <br /><br />Fishing and snorkeling trips can be arranged to be picked up from our location (Ask us about details)<br /><br />30 min drive to jungles with waterfalls- <br />Jaguar Preserve-Cockscomb Basin Wildlife Sanctuary (We have yet to see a jaguar.... after all they are nocturnal creatures) but not to worry, you will be surrounded by beautiful jungle trails leading to waterfalls and incredible 'top of the rain forest"" views!!<br /><br />1.5 hour drive to AMAZING Mayan ruins -You don't want to miss this.... CAHAL PECH and XUNANTUNICH- make a day of it!<br /><br ",216314983,Cristina,19/09/18,"Denver, CO",within an hour,100%,40%,f,2,6,t,"Plantation, Belize",Stann Creek Mainland,Stann Creek,16.64199,-88.32397,Entire home,Entire home/apt,4,,2,,"[""Air conditioning"", ""Hair dryer"", ""Hot water"", ""Backyard"", ""Beach view"", ""Coffee maker"", ""Fire extinguisher"", ""Oven"", ""Keypad"", ""Self check-in"", ""Luggage dropoff allowed"", ""Shampoo"", ""Ocean view"", ""Smoke alarm"", ""Waterfront"", ""Refrigerator"", ""First aid kit"", ""Single level home"", ""Carbon monoxide alarm"", ""Sea view"", ""Cooking basics"", ""Wifi"", ""Bed linens"", ""Microwave"", ""Dishes and silverware"", ""Hangers"", ""Beach access \u2013 Beachfront"", ""Private entrance"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Dryer"", ""Exterior security cameras on property"", ""Washer"", ""Kitchen"", ""Patio or balcony"", ""Stove"", ""Essentials""]",,3,15,3,t,26,56,86,176,9,2,0,15/04/19,30/03/24,4.78,4.78,4.78,f,1,1,0,0,0.13
28766139,previous scrape,Conch Shell Inn 1,"centrally located.  restaurants, shops, etc are within walking distance.",21484509,Kit,18/09/14,"California, United States",within an hour,100%,100%,f,7,7,t,"San Pedro, Corozal District, Belize",Belize Islands,Belize,17.92038,-87.96189,Room in hotel,Private room,2,,,,"[""Coffee maker: drip coffee maker"", ""Outdoor furniture"", ""Hair dryer"", ""Hot water"", ""Mini fridge"", ""Shared patio or balcony"", ""Hammock"", ""Fire extinguisher"", ""Portable fans"", ""Self check-in"", ""Paid dryer \u2013 In building"", ""Luggage dropoff allowed"", ""Ocean view"", ""Smoke alarm"", ""Paid washer \u2013 In building"", ""Waterfront"", ""First aid kit"", ""Building staff"", ""Wifi"", ""Free street parking"", ""Bed linens"", ""Microwave"", ""Iron"", ""Cleaning available during stay"", ""Hangers"", ""Beach access \u2013 Beachfront"", ""Private entrance"", ""Smoking allowed"", ""Body soap"", ""Safe"", ""Exterior security cameras on property"", ""Essentials"", ""Ceiling fan"", ""Long term stays allowed""]",,1,1125,1,t,15,42,72,347,48,15,0,05/12/18,25/11/24,4.65,4.69,4.56,t,6,0,6,0,0.65
28766688,city scrape,Conch Shell Inn 6,"centrally located.  restaurants, shops, etc are within walking distance.",21484509,Kit,18/09/14,"California, United States",within an hour,100%,100%,f,7,7,t,"San Pedro, Corozal District, Belize",Belize Islands,Belize,17.92211,-87.96148,Room in hotel,Private room,2,1,0,2,"[""Outdoor furniture"", ""Hair dryer"", ""Hot water"", ""Mini fridge"", ""Shared patio or balcony"", ""Hammock"", ""Fire extinguisher"", ""Portable fans"", ""Self check-in"", ""Paid dryer \u2013 In building"", ""Luggage dropoff allowed"", ""Ocean view"", ""Smoke alarm"", ""Paid washer \u2013 In building"", ""Waterfront"", ""First aid kit"", ""Building staff"", ""Wifi"", ""Free street parking"", ""Bed linens"", ""Iron"", ""Cleaning available during stay"", ""Hangers"", ""Beach access \u2013 Beachfront"", ""Private entrance"", ""Smoking allowed"", ""Body soap"", ""Exterior security cameras on property"", ""Essentials"", ""Ceiling fan"", ""Long term stays allowed""]",$169.00,1,1125,1,t,18,45,75,350,105,11,0,07/10/18,29/07/24,4.61,4.65,4.63,t,6,0,6,0,1.38
28809422,city scrape,Suzie's Hilltop Villa 2,,183396336,Jameli,09/04/18,"Fort Lauderdale, FL",within an hour,100%,100%,t,6,6,t,,Cayo,Cayo,17.153385162353516,-89.06904602,Entire home,Entire home/apt,6,2,2,2,"[""Outdoor furniture"", ""Dedicated workspace"", ""Hair dryer"", ""Hot water"", ""Coffee maker"", ""Fire extinguisher"", ""Private backyard \u2013 Fully fenced"", ""Keypad"", ""Self check-in"", ""Luggage dropoff allowed"", ""Shampoo"", ""Babysitter recommendations"", ""Smoke alarm"", ""Private outdoor pool - available all year, open 24 hours"", ""Private patio or balcony"", ""Refrigerator"", ""First aid kit"", ""Free dryer \u2013 In unit"", ""Beach essentials"", ""Cooking basics"", ""Wifi"", ""Bed linens"", ""Microwave"", ""Iron"", ""Cleaning available during stay"", ""Dishes and silverware"", ""Hangers"", ""Private entrance"", ""BBQ grill"", ""AC - split type ductless system"", ""Free parking on premises"", ""Mountain view"", ""Extra pillows and blankets"", ""Crib"", ""HDTV with Apple TV, premium cable, standard cable"", ""Kitchen"", ""Essentials"", ""Free washer \u2013 In unit"", ""Long term stays allowed""]",$293.00,2,1125,2,t,7,14,21,239,168,39,1,16/10/18,07/12/24,4.95,4.9,4.85,t,4,4,0,0,2.22
28888471,previous scrape,The Great House Inn,"The Great House Inn is located in the historic Fort George Area: The Fort George area, a peninsula ringed by Marine Parade Boulevard and Fort Street, is one of the most pleasant in Belize City. Meander in the neighborhood and you’ll pass some impressive homes and buildings, including The Great House Inn now the only colonial guest house. The Baron Bliss Memorial and Fort George Lighthouse stand guard over it all.  Towering over the coastline and facing the Belize Harbor, the Fort George Lighthouse was built as part of the memorial for Baron Bliss, Belize’s greatest benefactor. In fulfillment of his dying wish and financed with the generous proceeds he left the country, the tall structure was erected next to his tomb and memorial. While the public cannot enter the lighthouse, it remains an important, historic landmark in Belize City and is easy to spot while touring the Fort George area. The views from there also make for a nice photo op.<br /><br />The sea breeze can be pleasant here, ",217770661,Steve,28/09/18,"Belize City, Belize",within an hour,100%,93%,f,1,1,t,"Belize City, Belize District, Belize",Belize Mainland,Belize,17.49191,-88.18247,Room in boutique hotel,Private room,2,,1,,"[""Outdoor furniture"", ""Air conditioning"", ""Dedicated workspace"", ""Hair dryer"", ""Hot water"", ""Mini fridge"", ""Backyard"", ""Coffee maker"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Shampoo"", ""Smoke alarm"", ""Crib - available upon request"", ""Bathtub"", ""Outdoor dining area"", ""First aid kit"", ""TV"", ""Shared outdoor pool - available all year, open specific hours, saltwater"", ""Wifi"", ""Bed linens"", ""Sun loungers"", ""Iron"", ""Cleaning available during stay"", ""Hangers"", ""Free parking on premises"", ""Body soap"", ""Extra pillows and blankets"", ""Ethernet connection"", ""Safe"", ""Exterior security cameras on property"", ""Wine glasses"", ""Patio or balcony"", ""Essentials"", ""Ceiling fan"", ""Clothing storage: closet and dresser""]",,1,7,1,t,19,38,67,342,99,14,0,21/01/19,17/08/24,4.73,4.84,4.71,f,1,0,1,0,1.37
28915860,city scrape,Colorful 2BR Oceanview Mara Laguna 2nd-Floor,,76414486,Vacasa Belize,07/06/16,"Belize City, Belize",within an hour,100%,99%,f,227,253,t,,Belize Islands,Belize,17.93336,-87.95466,Entire rental unit,Entire home/apt,4,2,2,2,"[""Air conditioning"", ""Dedicated workspace"", ""Hair dryer"", ""Hot water"", ""Coffee maker"", ""Fire extinguisher"", ""Oven"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""Refrigerator"", ""First aid kit"", ""Pool"", ""Carbon monoxide alarm"", ""Wifi"", ""Bed linens"", ""Microwave"", ""Iron"", ""Lockbox"", ""Dishes and silverware"", ""Hangers"", ""Private entrance"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Dryer"", ""Washer"", ""Kitchen"", ""Stove"", ""Essentials"", ""TV with standard cable""]",$276.00,3,1125,3,t,30,60,90,365,37,19,3,03/01/19,17/12/24,4.68,4.54,4.57,t,215,200,15,0,0.51
28915869,city scrape,Spacious 2BR | Deck | Partial AC,,76414486,Vacasa Belize,07/06/16,"Belize City, Belize",within an hour,100%,99%,f,227,253,t,,Belize Islands,Belize,17.74028,-88.02526,Entire home,Entire home/apt,4,0,2,2,"[""Air conditioning"", ""Dedicated workspace"", ""Hair dryer"", ""Hot water"", ""Coffee maker"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""Refrigerator"", ""First aid kit"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Iron"", ""Lockbox"", ""Dishes and silverware"", ""Beach access \u2013 Beachfront"", ""Private entrance"", ""Free parking on premises"", ""Kitchen"", ""Stove"", ""Essentials""]",$260.00,1,1125,1,t,22,52,82,357,19,3,0,25/03/19,17/03/24,4.63,4.58,4.42,t,215,200,15,0,0.27
28915874,city scrape,Cozy Studio | Deck | Kitchenette,,76414486,Vacasa Belize,07/06/16,"Belize City, Belize",within an hour,100%,99%,f,227,253,t,,Belize Islands,Belize,17.73934,-88.02612,Entire rental unit,Entire home/apt,2,1,0,1,"[""Air conditioning"", ""Dedicated workspace"", ""Hot water"", ""Coffee maker"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""First aid kit"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Iron"", ""Lockbox"", ""Dishes and silverware"", ""Private entrance"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Kitchen"", ""Stove"", ""Essentials""]",$109.00,2,1125,2,t,21,51,81,356,37,13,0,27/11/18,22/10/24,4.76,4.86,4.73,t,215,200,15,0,0.5
28915883,city scrape,Walk to Town Studio | Deck | Kitchenette,,76414486,Vacasa Belize,07/06/16,"Belize City, Belize",within an hour,100%,99%,f,227,253,t,,Belize Islands,Belize,17.73951,-88.02615,Entire rental unit,Entire home/apt,2,1,0,1,"[""Air conditioning"", ""Dedicated workspace"", ""Hair dryer"", ""Hot water"", ""Backyard"", ""Coffee maker"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""First aid kit"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Iron"", ""Lockbox"", ""Dishes and silverware"", ""Private entrance"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Kitchen"", ""Stove"", ""Essentials""]",$103.00,2,1125,2,t,21,51,81,356,28,9,1,07/11/18,16/12/24,4.57,4.75,4.5,t,215,200,15,0,0.37
29051354,city scrape,King Jungle Suite overlooking the jungle and surro,,44930752,Key Caribe,23/09/15,Curaçao,within a day,83%,97%,f,137,716,t,,Toledo Mainland,Toledo,16.0989657,-88.8094798,Entire rental unit,Entire home/apt,2,1,1,1,"[""Outdoor furniture"", ""Air conditioning"", ""Hair dryer"", ""Hot water"", ""Hammock"", ""Coffee maker"", ""Conditioner"", ""Oven"", ""Board games"", ""Self check-in"", ""Shampoo"", ""Hot water kettle"", ""Pets allowed"", ""Gym"", ""Refrigerator"", ""Dining table"", ""Pool"", ""TV"", ""Building staff"", ""Wifi"", ""Bed linens"", ""Garden view"", ""Microwave"", ""Clothing storage"", ""Shower gel"", ""Dishes and silverware"", ""Hangers"", ""Smoking allowed"", ""Freezer"", ""Dishwasher"", ""Free parking on premises"", ""Body soap"", ""Kitchen"", ""Wine glasses"", ""Stove"", ""Patio or balcony"", ""Essentials"", ""Ceiling fan""]","$1,481.00",3,365,3,t,30,58,88,363,0,0,0,,,,,,t,6,6,0,0,
29053468,previous scrape,Large Mission Base Retreat Center,,183440775,Richard,10/04/18,,N/A,N/A,N/A,f,1,1,f,,Cayo,Cayo,17.26812,-89.03001,Entire rental unit,Entire home/apt,16,,11,,"[""Air conditioning"", ""Free parking on premises"", ""Pets allowed"", ""Washer"", ""Kitchen"", ""Breakfast"", ""First aid kit"", ""Essentials""]",,2,14,2,,0,0,0,0,0,0,0,,,,,,f,1,1,0,0,
29122148,city scrape,aMayanHeaven in Hopkins Bay,"It is within walking distance of grocery stores, restaurants, bars, shops and other popular establishments.<br /><br />Relax on the private front veranda looking out over the sea, or the rooftop to catch the full effect of the sea breeze and take advantage of the higher vantage point for views of the village and even the Cayes a few miles out on the reef. The property abounds with producing banana, mango, lime, yellow and green coconut  trees.",219353903,Katrina,07/10/18,"Vancouver, Canada",within an hour,100%,100%,t,1,1,t,"Hopkins, Belize",Stann Creek Mainland,Stann Creek,16.86025,-88.28413,Entire home,Entire home/apt,5,2,2,3,"[""Outdoor furniture"", ""Air conditioning"", ""Hair dryer"", ""Backyard"", ""Hammock"", ""Coffee maker"", ""Fire extinguisher"", ""Oven"", ""Dryer \u2013 In building"", ""Barbecue utensils"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""Paid washer \u2013 In building"", ""Refrigerator"", ""First aid kit"", ""TV"", ""Carbon monoxide alarm"", ""Beach essentials"", ""Cooking basics"", ""Wifi"", ""Free street parking"", ""Microwave"", ""Iron"", ""Lockbox"", ""Dishes and silverware"", ""Hangers"", ""Beach access \u2013 Beachfront"", ""Private entrance"", ""Dishwasher"", ""BBQ grill"", ""Free parking on premises"", ""Kitchen"", ""Patio or balcony"", ""Stove"", ""Essentials"", ""Heating""]","$1,312.00",3,1125,3,t,3,4,11,271,31,10,1,30/01/20,06/12/24,4.94,4.94,4.84,t,1,1,0,0,0.52
